@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute avgChurn numeric
@attribute stmtAdded numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute maxChurn numeric
@attribute IsBuggy {no,yes}

@data
0,0,0,0,0,no
0.00062,0.000218,0.0625,0.333333,0.00062,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000218,0.0625,0.333333,0.00031,no
0,0,0.125,0.333333,0,no
0.001549,0.000544,0.09375,0.333333,0.001239,no
0,0,0,0,0,no
0,0,0,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.00062,0.000218,0,0,0.00062,no
0,0,0,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,yes
0,0,0,0,0,yes
0.003253,0.002285,0.03125,0,0.003253,yes
0.003253,0.002285,0.0625,0,0.003253,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.00031,0.000109,0.09375,0.333333,0.00031,no
0,0,0.0625,0,0,no
0.00062,0.000218,0.0625,0,0.00031,no
0,0,0,0,0,no
0.00093,0.000326,0,0,0.000465,no
0,0,0,0,0,no
0.000775,0.000544,0,0,0.000775,no
0.000775,0.001088,0,0,0.000775,no
0,0,0,0,0,no
0.000775,0.000544,0,0,0.000775,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0.00062,0.000435,0,0,0.00062,no
0.00062,0.000435,0,0,0.00062,no
0.00031,0.000109,0.125,0.333333,0.00031,no
0.00062,0.000218,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000891,0.001415,0.15625,0.333333,0.00062,no
0.00062,0.000435,0.03125,0.666667,0.00062,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0.09375,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0.0625,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000387,0.000326,0,0,0.000465,no
0.001394,0.001741,0,0.333333,0.002479,no
0.001394,0.001741,0,0,0.002479,no
0.002479,0.001632,0,0.333333,0.002479,no
0,0,0,0,0,no
0,0,0,0,0,no
0.002789,0.00185,0.09375,0.333333,0.002789,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.004287,0.008487,0,0,0.011774,no
0.006042,0.008379,0.03125,0.333333,0.011774,no
0.020449,0.014363,0.0625,0,0.020449,no
0.007126,0.014908,0.40625,1,0.020449,no
0,0,0.03125,0,0,no
0.020449,0.014363,0.09375,0.666667,0.020449,no
0.020449,0.014363,0.03125,0,0.020449,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.020449,0.014363,0.0625,0,0.020449,no
0.002789,0.00185,0.09375,0.333333,0.002789,no
0.010225,0.000435,0.0625,0.333333,0.00945,no
0.002789,0.00185,0.09375,0.333333,0.002789,no
0.003563,0.002176,0.15625,0.333333,0.002789,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.002789,0.00185,0.09375,0.333333,0.002789,no
0.000155,0.000109,0,0,0.000155,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,yes
0.001859,0.001306,0,0,0.001859,no
0,0,0.03125,0,0,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0,0,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0,0,yes
0.000465,0.000435,0.0625,0.333333,0.00031,no
0,0,0,0,0,yes
0,0,0,0,0,yes
0.000775,0.000653,0,0,0.001394,no
0.00945,0.006638,0,0,0.00945,no
0.00488,0.006746,0,0,0.00945,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.005035,0.006855,0,0,0.00945,no
0.005422,0.006855,0.09375,0.333333,0.00945,no
0.00031,0.000218,0,0,0.00031,no
0.004183,0.002829,0,0,0.004183,no
0.004183,0.002829,0,0,0.004183,no
0.004183,0.002829,0,0.333333,0.004183,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.000465,0.000218,0.0625,0,0.000465,no
0,0,0,0,0,yes
0.003253,0.002285,0.09375,0,0.003253,no
0,0,0,0.333333,0,no
0,0,0,0.333333,0,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0.333333,0,no
0,0,0,0,0,no
0.001343,0.00272,0.09375,0.333333,0.003253,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0.333333,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0.333333,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0.03125,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.004183,0.002612,0.0625,0,0.003408,no
0.003408,0.002394,0.03125,0,0.003408,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0.333333,0.00031,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000435,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0.333333,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.002169,0.000762,0.28125,0.333333,0.00062,no
0.001859,0.000653,0.28125,0.333333,0.00062,no
0.001549,0.000544,0.15625,0.666667,0.00062,no
0,0,0.03125,0,0,no
0.005577,0.001959,0.0625,0.666667,0.003408,no
0.004957,0.001741,0.0625,0,0.003408,no
0.006197,0.002176,0.0625,0.666667,0.004957,no
0.005887,0.002067,0.0625,0,0.004957,no
0.00093,0.000326,0.0625,0.333333,0.00031,no
0.00062,0.000218,0.0625,0,0.00031,no
0.00062,0.000218,0,0,0.00062,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001317,0.001415,0.03125,0.333333,0.002014,no
0.002014,0.001197,0,0,0.002014,no
0.00031,0.000109,0,0,0.00031,no
0.002014,0.001197,0,0,0.002014,no
0.002014,0.001197,0,0,0.002014,no
0.002014,0.001197,0,0,0.002014,no
0.002014,0.001197,0,0,0.002014,no
0.002014,0.001197,0,0,0.002014,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000435,0,0,0.00062,no
0.00062,0.000218,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000775,0.000544,0,0,0.000775,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000218,0.03125,0,0.00062,no
0,0,0,0,0,no
0.000775,0.000544,0,0,0.000775,no
0,0,0.03125,0,0,no
0.001394,0.000979,0.1875,0.333333,0.001239,no
0.001394,0.000979,0.15625,0,0.001239,no
0,0,0,0,0,no
0,0,0,0,0,no
0.008985,0.003156,0.09375,0.333333,0.004338,no
0.002014,0.001306,0.09375,0,0.002014,no
0.00062,0.000218,0.03125,0,0.00062,no
0.00062,0.000435,0,0,0.00062,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0.0625,0,0.00031,no
0,0,0,0,0,no
0.00031,0.000109,0.03125,0,0.00031,no
0,0,0.03125,0,0,no
0.001239,0.000435,0.21875,0.333333,0.00062,no
0.001239,0.000435,0.125,0.666667,0.00062,no
0,0,0.03125,0,0,no
0.00062,0.000218,0.15625,0.333333,0.00031,no
0.001239,0.000435,0.125,0.666667,0.00062,no
0.00031,0.000109,0.03125,0,0.00031,no
0.005577,0.001959,0.125,0.333333,0.003253,no
0.002014,0.001306,0.09375,0,0.002014,no
0.001239,0.000435,0,0,0.001239,no
0,0,0.03125,0,0,no
0.001239,0.000435,0.125,0.333333,0.00062,no
0.001239,0.000435,0.125,0.666667,0.00062,no
0.00062,0.000218,0.03125,0,0.00062,no
0.002014,0.001415,0.0625,0,0.002014,no
0.00062,0.000218,0.03125,0,0.00031,no
0,0,0,0,0,no
0.00093,0.000326,0.03125,0,0.00062,no
0,0,0,0,0,no
0.00093,0.000326,0.03125,0,0.00031,no
0,0,0,0,0,no
0.00093,0.000326,0.03125,0,0.00031,no
0,0,0,0,0,no
0.00062,0.000218,0.03125,0,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0.333333,0,no
0,0,0.03125,0.333333,0,no
0,0,0,0.333333,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0.004028,0.001415,0.0625,0.666667,0.003718,no
0.003718,0.001306,0.03125,0,0.003718,no
0.003718,0.001306,0.03125,0,0.003718,no
0,0,0,0,0,no
0,0,0.0625,0.333333,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.0625,0.333333,0,no
0,0,0.03125,0,0,no
0.002479,0.001741,0.0625,0,0.002479,no
0.003021,0.002938,0.125,0.333333,0.00062,no
0,0,0.0625,0,0,no
0.003873,0.001632,0.34375,0.666667,0.002789,no
0,0,0,0,0,no
0.001859,0.000979,0.46875,0.666667,0.00062,yes
0.00062,0.000218,0.25,0.333333,0.00031,no
0.00062,0.000218,0.25,0.333333,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.001782,0.001088,0.0625,0.666667,0.001394,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00093,0.000544,0,0,0.00093,no
0.001084,0.000435,0.03125,0,0.001084,no
0.003447,0.007617,0.4375,0.666667,0.002479,yes
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.000465,0.000435,0.03125,0,0.00062,no
0.000569,0.000435,0.09375,0.666667,0.000775,no
0,0,0.03125,0,0,no
0.005887,0.002067,0.03125,0,0.003408,no
0.006507,0.003373,0,0,0.006507,no
0.011929,0.007073,0.125,0,0.006507,no
0.005422,0.0037,0.03125,0,0.005422,no
0.005422,0.0037,0.03125,0,0.005422,no
0.001356,0.003591,0,0,0.003408,no
0.001356,0.003591,0,0,0.003408,no
0.000558,0.001741,0,0,0.00093,no
0.000542,0.001197,0,0,0.00093,no
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0.004802,0.003373,0.09375,0.666667,0.004802,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.010689,0.007508,0,0,0.010689,no
0.005267,0.010773,0,0,0.010689,no
0.007591,0.010664,0,0,0.010689,no
0.005163,0.010773,0,0,0.010689,no
0.005216,0.010881,0,0,0.010689,no
0.005163,0.010881,0,0,0.010689,no
0.00316,0.01099,0,0,0.010689,no
0.003047,0.009576,0,0,0.010689,no
0.004802,0.003373,0.09375,0.666667,0.004802,no
0.00253,0.004244,0,0,0.005732,no
0.005473,0.015887,0,0,0.013478,no
0.006093,0.031121,0,0,0.014562,no
0.006158,0.029489,0,0,0.014562,no
0.001278,0.002503,0,0,0.001859,no
0.002014,0.001088,0,0,0.002014,no
0.00169,0.009793,0.125,0.333333,0.007281,no
0.001007,0.001306,0.03125,0,0.001704,no
0.002036,0.018063,0.375,0.666667,0.011154,no
0.003292,0.008923,0,0,0.011154,no
0.003357,0.012514,0.03125,0,0.011154,no
0.005577,0.011752,0,0,0.011154,no
0.005473,0.011425,0,0,0.011154,no
0.005771,0.015452,0.03125,0,0.011154,no
0.00374,0.017301,0,0.333333,0.011154,no
0.001394,0.000871,0,0,0.001394,no
0.002827,0.005767,0.25,0.333333,0.013633,no
0.00277,0.00555,0.25,0.333333,0.013633,no
0.001433,0.00555,0.09375,0.333333,0.002169,yes
0.005453,0.014255,0,0.333333,0.00883,no
0.003822,0.007943,0,0,0.00883,no
0.004648,0.006855,0,0,0.00883,no
0.006248,0.011534,0,0,0.00883,no
0.004648,0.011643,0,0,0.00883,no
0.005616,0.010337,0.0625,0,0.00883,no
0.00883,0.006202,0.125,0,0.00883,no
0.000775,0.000762,0.03125,0,0.00093,no
0.002324,0.007943,0.1875,0.333333,0.006042,no
0.011464,0.008052,0.03125,0,0.011464,no
0.003679,0.018607,0.21875,0.333333,0.011464,no
0.006093,0.012078,0,0,0.011464,no
0.005887,0.00827,0.03125,0,0.011464,no
0.011464,0.008052,0.03125,0,0.011464,no
0.011464,0.008052,0,0,0.011464,no
0.001278,0.002503,0,0,0.001859,no
0.001975,0.003917,0.03125,0,0.002014,no
0.001278,0.002503,0,0,0.001859,no
0.002014,0.001088,0,0,0.002014,no
0.001983,0.005767,0.125,0.333333,0.005887,no
0.003563,0.004461,0.03125,0,0.005887,no
0.00093,0.001197,0,0,0.001549,no
0.00062,0.000218,0,0,0.00062,no
0.002324,0.002176,0.03125,0,0.002634,no
0.00222,0.003156,0.0625,0,0.002634,no
0.002324,0.000653,0.03125,0.333333,0.002169,no
0,0,0,0,0,no
0.004802,0.003373,0.09375,0.666667,0.004802,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.21875,0.333333,0,no
0,0,0.09375,0,0,no
0.004802,0.003373,0.09375,0.333333,0.004802,no
0.004802,0.003373,0.09375,0.666667,0.004802,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00031,0.000109,0,0,0.00031,no
0.001084,0.001197,0,0,0.001239,no
0.000775,0.001088,0,0,0.001239,no
0.000878,0.001197,0.15625,0,0.00062,no
0.000465,0.000435,0,0,0.00031,no
0.00062,0.000218,0,0,0.00031,no
0.001588,0.003591,0.25,0.333333,0.002943,no
0,0,0,0,0,no
0,0,0,0,0,no
0.003718,0.002612,0,0,0.003718,no
0.002324,0.003156,0,0,0.003718,no
0.002324,0.003156,0,0,0.003718,no
0.003718,0.002612,0,0,0.003718,no
0.003718,0.002612,0,0,0.003718,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0.03125,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0.03125,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0,0,0.023857,no
0.023857,0.016757,0.0625,0,0.023857,no
0.023857,0.016757,0.09375,0.333333,0.023857,no
0,0,0,0,0,no
0,0,0.125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.125,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.000465,0.000109,0.0625,0,0.000465,no
0.000465,0.000326,0,0,0.000465,no
0.010999,0.007726,0,0,0.010999,no
0.010999,0.007726,0,0,0.010999,no
0.005732,0.008052,0,0,0.010999,no
0.010999,0.007726,0,0,0.010999,no
0.010999,0.007726,0.15625,0.333333,0.010999,no
0,0,0,0,0,no
0.001084,0.000435,0,0,0.001084,no
0.001394,0.000435,0.0625,0,0.001394,no
0.00031,0.000109,0.09375,0.333333,0.00031,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0.15625,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0.09375,0.333333,0,no
0,0,0,0,0,no
0.000852,0.000653,0,0,0.001239,no
0.001239,0.000871,0,0,0.001239,no
0.00093,0.000326,0.125,0.333333,0.00031,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0.000542,0.000544,0.375,0.666667,0.000465,no
0,0,0,0,0,no
0.003873,0.00185,0.09375,0,0.003873,no
0.002634,0.00185,0.0625,0,0.002634,no
0.002634,0.00185,0,0,0.002634,no
0.003408,0.003264,0.15625,0.333333,0.002634,no
0.000465,0.000218,0.03125,0,0.000465,no
0.000465,0.000435,0.09375,0.333333,0.000465,no
0,0,0.03125,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.001859,0.000979,0,0,0.001859,no
0.001084,0.001306,0,0,0.001704,no
0,0,0,0,0,no
0.000387,0.000326,0,0,0.000465,no
0.007359,0.009576,0,0,0.014407,no
0.014407,0.009358,0,0,0.014407,no
0.002237,0.012405,0.0625,0.333333,0.014407,no
0.006081,0.014799,0,0,0.014407,no
0.00701,0.017519,0,0,0.014407,no
0.004957,0.018172,0.03125,0.333333,0.014407,no
0.003486,0.00827,0.03125,0,0.008985,no
0.006662,0.008052,0,0,0.008985,no
0.006662,0.008052,0,0,0.008985,no
0.003563,0.008379,0,0,0.008985,no
0.005732,0.015234,0.09375,0.333333,0.013633,no
0.002118,0.004244,0.125,0.333333,0.004338,no
0.00031,0.000109,0.03125,0,0.00031,no
0.001433,0.0037,0.09375,0.333333,0.004802,no
0.002556,0.003482,0,0,0.004802,no
0.002866,0.0037,0.125,0.333333,0.004802,no
0.000426,0.000762,0.03125,0,0.000775,no
0.000723,0.001197,0.0625,0.333333,0.000775,no
0.00275,0.006638,0.21875,0.333333,0.012084,no
0.006274,0.016322,0.0625,0.333333,0.018125,no
0.009346,0.016322,0.03125,0,0.018125,no
0.007591,0.013058,0.03125,0,0.018125,no
0.0044,0.014472,0.25,0.333333,0.018125,no
0.018125,0.012296,0.0625,0.333333,0.018125,no
0.00395,0.010011,0,0,0.007591,no
0.005112,0.009793,0,0,0.007591,no
0.007049,0.008923,0,0,0.007591,no
0.002978,0.014255,0.21875,0.333333,0.007591,no
0.003253,0.003591,0.21875,0.333333,0.004493,no
0.000155,0.000218,0,0,0.000155,no
0.002479,0.003482,0,0,0.004802,no
0.002375,0.004897,0.03125,0,0.004802,no
0.002556,0.003482,0.03125,0,0.004802,no
0.001239,0.000218,0.03125,0,0.001239,no
0,0,0,0,0,no
0.004802,0.006746,0.0625,0,0.007901,no
0.004725,0.006638,0.03125,0,0.007901,no
0.007901,0.00555,0.09375,0.333333,0.007901,no
0.007901,0.00555,0.25,0.333333,0.007901,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0.007591,0.004135,0.125,0.333333,0.005887,no
0.008521,0.005876,0,0,0.008521,no
0.007591,0.004897,0,0,0.005887,no
0.001084,0.001306,0.125,0.333333,0.001704,no
0.007901,0.005441,0.125,0.333333,0.007901,no
0.007901,0.005441,0.03125,0,0.007901,no
0.00426,0.005767,0.125,0.333333,0.007901,no
0.003641,0.009793,0.21875,0.333333,0.008521,no
0.008521,0.005876,0,0,0.008521,no
0.003718,0.007291,0.1875,0.333333,0.005267,no
0.002866,0.003808,0.125,0.333333,0.005267,no
0,0,0,0,0,no
0.000387,0.000326,0.21875,0.333333,0.000465,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001394,0.000979,0,0,0.001394,no
0,0,0,0,0,no
0,0,0,0,0,no
0.002943,0.007399,0.125,0.333333,0.006507,no
0.00457,0.006311,0.03125,0,0.006507,no
0.006507,0.004461,0.0625,0,0.006507,no
0.000885,0.001415,0.3125,1,0.001859,no
0.00031,0.000218,0.0625,0,0.00031,no
0.000426,0.000435,0.125,0.333333,0.000775,no
0,0,0,0,0,no
0,0,0.0625,0,0,no
0,0,0.125,0.333333,0,no
0,0,0.0625,0,0,no
0.019365,0.013602,0.03125,0,0.019365,no
0.019365,0.013602,0.03125,0,0.019365,no
0.010225,0.014255,0.125,0.333333,0.019365,no
0.019365,0.013602,0,0,0.019365,no
0.005151,0.014037,0.03125,0,0.019365,no
0.007385,0.015234,0.03125,0,0.019365,no
0.007385,0.015234,0,0,0.019365,no
0.019365,0.013602,0.03125,0,0.019365,no
0.007281,0.014146,0,0,0.019365,no
0.010225,0.014363,0,0,0.019365,no
0.019365,0.013602,0,0,0.019365,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.15625,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000775,0.000218,0,0,0.000775,no
0.000465,0.000109,0.03125,0,0.000465,no
0.00031,0.000109,0.03125,0,0.00031,no
0.001084,0.000871,0,0,0.000775,no
0.000775,0.000544,0,0,0.000775,no
0.001162,0.001632,0.03125,0,0.001549,no
0.001549,0.001088,0,0,0.001549,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000218,0,0.333333,0.00031,no
0.006507,0.002176,0.0625,0,0.004802,no
0.004802,0.001632,0,0,0.004802,no
0.001859,0.001959,0.125,0.333333,0.004802,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000109,0.03125,0,0.00062,no
0,0,0.09375,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001704,0.001197,0,0,0.001704,no
0.001704,0.001197,0,0,0.001704,no
0.001704,0.001197,0,0,0.001704,no
0.00031,0.000109,0,0,0.00031,no
0.001007,0.001088,0.125,0.333333,0.001704,no
0.00031,0.000109,0,0,0.00031,no
0.00062,0.000109,0.03125,0,0.00062,no
0,0,0,0,0,no
0,0,0,0.333333,0,no
0.000542,0.000326,0,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.00093,0.000435,0.125,0,0.00062,no
0,0,0.1875,0.333333,0,no
0.000465,0.000218,0.125,0.333333,0.00062,no
0.00062,0.000109,0.03125,0,0.00062,no
0,0,0,0,0,no
0,0,0,0,0,no
0.000581,0.001197,0.3125,0.666667,0.00093,no
0,0,0.0625,0,0,no
0,0,0.0625,0,0,no
0,0,0,0,0,no
0,0,0.21875,0.333333,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0.00031,0.000109,0,0,0.00031,no
0.000775,0.000871,0,0,0.00093,no
0.00062,0.000435,0,0,0.00062,no
0.00031,0.000326,0,0,0.000465,no
0,0,0,0,0,no
0.001498,0.000653,0,0,0.003718,no
0,0,0,0,0,no
0.000775,0.000109,0,0,0.000775,no
0.076995,0.000109,0,0,0.076995,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00062,0.000544,0.03125,0.333333,0.000775,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0.03125,0,0,no
0.003796,0.004788,0.0625,0,0.005267,no
0.003331,0.003917,0.03125,0.333333,0.005267,no
0.001239,0.000109,0.0625,0,0.001239,no
0,0,0.0625,0,0,no
0.000465,0.000435,0,0,0.00062,no
0.001588,0.003156,0.15625,0.333333,0.002324,no
0,0,0,0,0,no
0.002169,0.002938,0.09375,0,0.004028,no
0.002169,0.002938,0,0.333333,0.004028,no
0.004028,0.002829,0,0,0.004028,no
0.004028,0.002829,0,0,0.004028,no
0,0,0,0,0,no
0,0,0,0,0,no
0.00151,0.003591,0.25,0.333333,0.002169,yes
0.00031,0.000109,0,0,0.00031,no
0,0,0,0,0,no
0.001456,0.004679,0.34375,0.666667,0.002169,no
0.001136,0.002285,0,0,0.002169,no
0,0,0.21875,0.666667,0,no
0.003098,0.00185,0.3125,0.666667,0.002324,no
0.001704,0.004679,0.3125,0.666667,0.003408,no
0.001188,0.001741,0.21875,0.333333,0.001859,no
0.000516,0.000544,0.09375,0.333333,0.00031,no
0.001549,0.001088,0.03125,0,0.001549,no
0.001704,0.000762,0.0625,0,0.001549,no
0.004957,0.003482,0.03125,0,0.004957,no
0.004957,0.003482,0.0625,0,0.004957,no
0.004957,0.003482,0.0625,0,0.004957,no
0,0,0.03125,0,0,no
0,0,0.0625,0,0,no
0,0,0,0.333333,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0,0,0,0,0,no
0.001084,0.001415,0,0,0.002634,no
0.001368,0.003591,0.03125,0,0.002324,no
0.002324,0.001415,0,0,0.002324,no
0.001472,0.001523,0,0,0.002324,no
0.001549,0.002176,0,0,0.002634,no
0.001188,0.002067,0,0,0.002324,no
0.00129,0.002067,0,0,0.002324,no
0.002324,0.001415,0,0,0.002324,no
0.000775,0.000218,0,0,0.000465,no
0,0,0.03125,0,0,no
0,0,0,0,0,no
0.00062,0.000218,0,0,0.00062,no
0.00062,0.000218,0,0,0.00062,no
